ticker,exchange,assetType,priceCurrency,startDate,endDate
NFX,NYSE,Stock,USD,1993-11-12,2019-02-14
NG,NYSE MKT,Stock,USD,2003-12-04,2021-03-10
NGA,NYSE,Stock,USD,2020-10-08,2021-03-10
NGA-U,NYSE,Stock,USD,2020-08-18,2021-03-10
NGA-WS,NYSE,Stock,USD,2020-10-08,2021-03-10
NGAB,NYSE,Stock,USD,2021-03-05,2021-03-10
NGAB-U,NYSE,Stock,USD,2021-01-13,2021-03-10
NGAB-WS,NYSE,Stock,USD,2021-03-05,2021-03-10
NGAC,NASDAQ,Stock,USD,2020-12-08,2021-03-10
NGACU,NASDAQ,Stock,USD,2020-10-07,2021-03-10
NGACW,NASDAQ,Stock,USD,2020-12-07,2021-03-10
NGAS,NASDAQ,Stock,USD,1990-01-02,2011-05-02
NGD,NYSE MKT,Stock,USD,2004-11-18,2021-03-10
NGE,NYSE ARCA,ETF,USD,2013-04-03,2021-03-10
NGG,NYSE,Stock,USD,2001-01-02,2021-03-10
NGHC,NASDAQ,Stock,USD,2014-02-20,2021-01-04
NGHCN,NASDAQ,Stock,USD,2016-06-30,2021-03-04
NGHCP,NASDAQ,Stock,USD,2014-06-20,2021-02-02
NGHCZ,NASDAQ,Stock,USD,2015-08-19,2021-02-02
NGL,NYSE,Stock,USD,2011-05-16,2021-03-10
NGL-P-B,NYSE,Stock,USD,2017-06-07,2021-03-10
NGL-P-C,NYSE,Stock,USD,2019-03-27,2021-03-10
NGLS,NYSE,Stock,USD,2007-02-08,2016-02-25
NGLS-P-A,NYSE,Stock,USD,2015-10-20,2020-12-18
NGM,NASDAQ,Stock,USD,2019-04-04,2021-03-10
NGMS,NASDAQ,Stock,USD,2020-11-19,2021-03-10
NGS,NYSE,Stock,USD,2002-10-22,2021-03-10
NGVC,NYSE,Stock,USD,2012-07-25,2021-03-10
NGVT,NYSE,Stock,USD,2016-05-02,2021-03-10
NH,NASDAQ,Stock,USD,2016-06-02,2021-03-10
NHA,NYSE,ETF,USD,2016-01-27,2021-03-01
NHC,NYSE MKT,Stock,USD,1987-01-20,2021-03-10
NHF,NYSE,ETF,USD,2006-06-26,2021-03-10
NHF-P-A,NYSE,Stock,USD,2021-01-08,2021-03-10
NHI,NYSE,Stock,USD,1991-10-09,2021-03-10
NHIC,NASDAQ,Stock,USD,2020-09-22,2021-03-10
NHICU,NASDAQ,Stock,USD,2020-07-31,2021-03-10
NHICW,NASDAQ,Stock,USD,2020-09-22,2021-03-10
NHLDW,NASDAQ,Stock,USD,2017-01-23,2021-02-25
NHP,NYSE,Stock,USD,1990-01-02,2011-11-30
NHS,NYSE MKT,ETF,USD,2003-07-29,2021-03-10
NHTC,NASDAQ,Stock,USD,1995-06-22,2021-03-10
NHWK,NASDAQ,Stock,USD,2010-12-22,2011-01-03
NI,NYSE,Stock,USD,1984-10-19,2021-03-10
NI-P-B,NYSE,Stock,USD,2018-11-29,2021-03-10
NIB,NYSE ARCA,ETF,USD,2008-06-25,2021-03-10
NICE,NASDAQ,Stock,USD,1996-01-25,2021-03-10
NICHX,NASDAQ,Mutual Fund,USD,2019-03-29,2021-03-10
NICK,NASDAQ,Stock,USD,1997-12-29,2021-03-10
NID,NYSE,ETF,USD,2012-12-06,2021-03-10
NIE,NYSE,ETF,USD,2007-02-23,2021-03-10
NIFE,NYSE ARCA,ETF,USD,2020-06-11,2021-03-10
NIHD,NASDAQ,Stock,USD,2015-07-06,2020-08-03
NIHD1,NASDAQ,Stock,USD,2002-11-21,2014-09-24
NILE,NASDAQ,Stock,USD,2016-01-04,2017-02-21
NIM,NYSE,ETF,USD,1994-10-27,2021-03-10
NINE,NYSE,Stock,USD,2018-01-19,2021-03-10
NINI,NYSE ARCA,ETF,USD,2011-04-21,2018-04-11
NIO,NYSE,Stock,USD,2018-09-12,2021-03-10
NIO1,NYSE,ETF,USD,1991-09-19,2016-04-18
NIQ,NYSE,ETF,USD,2013-02-08,2021-03-10
NISN,NASDAQ,Stock,USD,2016-12-27,2021-03-10
NITE,NASDAQ,Stock,USD,2017-09-28,2019-06-07
NIU,NASDAQ,Stock,USD,2018-10-19,2021-03-10
NIVS,NYSE,Stock,USD,2011-06-23,2013-09-12
NJR,NYSE,Stock,USD,1987-12-30,2021-03-10
NJV,NYSE,ETF,USD,2009-04-28,2021-03-05
NKA,NYSE,Stock,USD,2010-05-11,2016-07-27
NKE,NYSE,Stock,USD,1980-12-02,2021-03-10
NKG,NYSE,ETF,USD,2002-09-26,2021-03-10
NKLA,NASDAQ,Stock,USD,2018-06-11,2021-03-10
NKLAW,NASDAQ,Stock,USD,2018-06-11,2020-08-21
NKSH,NASDAQ,Stock,USD,1999-12-01,2021-03-10
NKTR,NASDAQ,Stock,USD,1994-05-03,2021-03-10
NKTX,NASDAQ,Stock,USD,2020-07-10,2021-03-10
NKX,NYSE,ETF,USD,2003-01-16,2021-03-10
NKY,NYSE ARCA,ETF,USD,2011-07-12,2016-03-21
NL,NYSE,Stock,USD,1983-04-06,2021-03-10
NLC,NYSE,Stock,USD,2011-09-13,2012-12-10
NLCI,NASDAQ,Stock,USD,2011-08-09,2011-08-29
NLOK,NASDAQ,Stock,USD,1990-03-26,2021-03-10
NLP,NYSE,Stock,USD,2005-02-03,2014-06-23
NLR,NYSE ARCA,ETF,USD,2007-08-15,2021-03-10
NLS,NYSE,Stock,USD,1999-05-05,2021-03-10
NLSN,NYSE,Stock,USD,2011-01-27,2021-03-10
NLSP,NASDAQ,Stock,USD,2021-01-29,2021-03-10
NLSPW,NASDAQ,Stock,USD,2021-01-29,2021-03-10
NLTX,NASDAQ,Stock,USD,2014-03-07,2021-03-10
NLY,NYSE,Stock,USD,1997-10-08,2021-03-10
NLY-P-A,NYSE,Stock,USD,1997-10-08,2017-08-24
NLY-P-C,NYSE,Stock,USD,2014-09-22,2019-07-19
NLY-P-C-CL,NYSE,Stock,USD,2019-06-24,2019-07-19
NLY-P-D,NYSE,Stock,USD,2014-09-22,2020-12-22
NLY-P-E,NYSE,Stock,USD,2016-07-12,2018-02-07
NLY-P-F,NYSE,Stock,USD,2017-07-26,2021-03-10
NLY-P-G,NYSE,Stock,USD,2018-01-09,2021-03-10
NLY-P-H,NYSE,Stock,USD,2018-09-07,2019-05-30
NLY-P-H-CL,NYSE,Stock,USD,2019-05-02,2019-05-30
NLY-P-I,NYSE,Stock,USD,2019-06-21,2021-03-10
NM,NYSE,Stock,USD,2005-01-06,2021-03-10
NMA,NYSE,ETF,USD,1990-01-10,2016-04-18
NMBL,NYSE,Stock,USD,2013-12-13,2017-08-17
NMCI,NASDAQ,Stock,USD,2018-12-10,2021-03-10
NMCO,NYSE,Stock,USD,2019-09-17,2021-03-10
NMFC,NASDAQ,Stock,USD,2011-05-20,2021-03-10
NMFCL,NASDAQ,Stock,USD,2018-09-28,2021-03-08
NMFS,NASDAQ,Stock,USD,2001-01-02,2016-04-11
NMI,NYSE,ETF,USD,1988-12-16,2021-03-10
NMIH,NASDAQ,Stock,USD,2013-11-08,2021-03-10
NMK-P-B,NYSE,Stock,USD,2014-09-22,2021-03-10
NMK-P-C,NYSE,Stock,USD,2014-09-22,2021-03-10
NML,NYSE MKT,ETF,USD,2013-03-26,2021-03-10
NMM,NYSE,Stock,USD,2007-11-13,2021-03-10
NMMC,NASDAQ,Stock,USD,2020-11-18,2021-03-10
NMMCU,NASDAQ,Stock,USD,2020-09-18,2021-03-10
NMMCW,NASDAQ,Stock,USD,2020-11-13,2021-03-10
NMO,NYSE,ETF,USD,1990-03-22,2016-09-19
NMPRG,NYSE,Stock,USD,2005-01-06,2021-03-10
NMPRH,NYSE,Stock,USD,2005-01-06,2021-03-10
NMR,NYSE,Stock,USD,1995-05-16,2021-03-10
NMRD,NASDAQ,Stock,USD,2016-03-04,2021-03-10
NMRK,NASDAQ,Stock,USD,2017-12-15,2021-03-10
NMRX,NASDAQ,Stock,USD,1994-03-04,2017-12-07
NMS,NYSE,ETF,USD,2014-10-08,2021-03-10
NMT,NYSE,ETF,USD,1994-10-27,2021-03-10
NMTR,NASDAQ,Stock,USD,2016-07-08,2021-03-10
NMX,NYSE,Stock,USD,2006-11-17,2009-08-28
NMY,NYSE,ETF,USD,1994-10-27,2021-03-10
NMZ,NYSE,ETF,USD,2003-11-20,2021-03-10
NNA,NYSE,Stock,USD,2008-07-07,2021-03-10
NNBR,NASDAQ,Stock,USD,1994-03-15,2021-03-10
NNC,NYSE,ETF,USD,1994-10-27,2019-11-15
NNDM,NASDAQ,Stock,USD,2016-01-07,2021-03-10
NNI,NYSE,Stock,USD,2003-12-12,2021-03-10
NNN,NYSE,Stock,USD,1990-03-26,2021-03-10
NNN-P-E,NYSE,Stock,USD,2014-09-22,2019-10-04
NNN-P-E-CL,NYSE,Stock,USD,2019-09-06,2019-10-04
NNN-P-F,NYSE,Stock,USD,2016-10-05,2021-03-10
NNOX,NASDAQ,Stock,USD,2020-08-21,2021-03-10
NNP,NYSE,Stock,USD,1990-01-11,2015-06-05
NNVC,NYSE MKT,Stock,USD,2005-10-26,2021-03-10
NNY,NYSE,ETF,USD,1987-10-07,2021-03-10
NOA,NYSE,Stock,USD,2006-11-22,2021-03-10
NOAC,NASDAQ,Stock,USD,2021-01-29,2021-03-10
NOACU,NASDAQ,Stock,USD,2020-11-11,2021-03-10
NOACW,NASDAQ,Stock,USD,2021-01-29,2021-03-10
NOAH,NYSE,Stock,USD,2010-11-10,2021-03-10
NOC,NYSE,Stock,USD,1981-12-31,2021-03-10
NODK,NASDAQ,Stock,USD,2017-03-16,2021-03-10
NOG,NYSE MKT,Stock,USD,2007-04-13,2021-03-10
NOK,NYSE,Stock,USD,1994-01-03,2021-03-10
NOM,NYSE,ETF,USD,1995-08-18,2021-03-10
NOMD,NYSE,Stock,USD,2016-01-04,2021-03-10
NOR,NASDAQ,Stock,USD,2010-05-14,2015-11-25
NORD,NYSE,Stock,USD,2014-03-26,2017-09-11
NORW,NYSE ARCA,ETF,USD,2010-11-10,2021-03-10
NOV,NYSE,Stock,USD,1996-10-29,2021-03-10
NOVA,NYSE,Stock,USD,2019-07-25,2021-03-10
NOVN,NASDAQ,Stock,USD,2016-09-21,2021-03-10
NOVSU,NASDAQ,Stock,USD,2020-05-15,2021-01-29
NOVT,NASDAQ,Stock,USD,2016-01-04,2021-03-10
NOW,NYSE,Stock,USD,2012-06-29,2021-03-10
NP,NYSE,Stock,USD,2004-11-17,2021-03-10
NPA,NASDAQ,Stock,USD,2019-11-01,2021-03-10
NPAUU,NASDAQ,Stock,USD,2019-09-11,2021-03-10
NPAWW,NASDAQ,Stock,USD,2019-11-01,2021-03-10
NPBC,NASDAQ,Stock,USD,2016-01-04,2016-04-12
NPD,NYSE,Stock,USD,2007-11-08,2016-08-11
NPF,NYSE,ETF,USD,1991-12-19,2016-09-19
NPI,NYSE,ETF,USD,1988-12-15,2016-09-19
NPK,NYSE,Stock,USD,1987-12-30,2021-03-10
NPM,NYSE,ETF,USD,1994-10-26,2016-09-19
NPN,NYSE,ETF,USD,2009-04-28,2021-03-05
NPO,NYSE,Stock,USD,2002-05-24,2021-03-10
NPP,NYSE,ETF,USD,1989-06-29,2016-09-19
NPSP,NASDAQ,Stock,USD,1994-05-26,2015-02-20
NPT,NYSE,ETF,USD,1994-10-26,2016-04-18
NPTN,NYSE,Stock,USD,2011-02-02,2021-03-10
NPV,NYSE,ETF,USD,1994-10-27,2021-03-10
NQ,NYSE,Stock,USD,2011-05-05,2018-03-13
NQI,NYSE,ETF,USD,1990-12-18,2016-04-18
NQM,NYSE,ETF,USD,1990-06-21,2016-09-19
NQP,NYSE,ETF,USD,1991-02-21,2021-03-10
NQS,NYSE,ETF,USD,1991-03-20,2016-09-19
NQU,NYSE,ETF,USD,1991-06-19,2016-04-18
NR,NYSE,Stock,USD,1991-09-26,2021-03-10
NRACU,NASDAQ,Stock,USD,2021-02-02,2021-03-10
NRBO,NASDAQ,Stock,USD,2016-08-05,2021-03-10
NRC,NASDAQ,Stock,USD,2013-05-23,2021-03-10
NRCG,NYSE,Stock,USD,2017-08-01,2019-10-31
NRCI,NASDAQ,Stock,USD,2013-05-21,2013-05-30
NRCIA,NASDAQ,Stock,USD,2013-05-23,2018-04-17
NRCIB,NASDAQ,Stock,USD,1997-10-13,2018-04-17
NRE,NYSE,Stock,USD,2015-11-02,2019-10-07
NREF,NYSE,Stock,USD,2020-02-07,2021-03-10
NREF-P-A,NYSE,Stock,USD,2020-07-20,2021-03-10
NRF,NYSE,Stock,USD,2016-01-04,2017-01-18
NRG,NYSE,Stock,USD,2003-12-02,2021-03-10
NRGD,NYSE ARCA,Stock,USD,2019-04-10,2021-03-10
NRGO,NYSE ARCA,Stock,USD,2019-04-10,2020-12-17
NRGU,NYSE ARCA,Stock,USD,2019-04-10,2021-03-10
NRGX,NYSE,Stock,USD,2019-01-30,2021-03-10
NRGZ,NYSE ARCA,Stock,USD,2019-04-10,2020-12-17
NRIM,NASDAQ,Stock,USD,1993-10-25,2021-03-10
NRIX,NASDAQ,Stock,USD,2020-07-24,2021-03-10
NRK,NYSE,ETF,USD,2003-01-16,2021-03-10
NRO,NYSE MKT,ETF,USD,2003-10-29,2021-03-10
NRP,NYSE,Stock,USD,2002-10-11,2021-03-10
NRSAX,NASDAQ,Mutual Fund,USD,2016-07-25,2021-03-10
NRSCX,NASDAQ,Mutual Fund,USD,2016-07-25,2021-03-10
NRSZX,NASDAQ,Mutual Fund,USD,2016-07-21,2021-03-10
NRT,NYSE,Stock,USD,1987-12-30,2021-03-10
NRTLQ,NYSE,Stock,USD,2010-01-04,2015-10-13
NRUC,NYSE,Stock,USD,2019-05-08,2021-03-10
NRZ,NYSE,Stock,USD,2013-05-02,2021-03-10
NRZ-P-A,NYSE,Stock,USD,2019-06-26,2021-03-10
NRZ-P-B,NYSE,Stock,USD,2019-08-08,2021-03-10
NRZ-P-C,NYSE,Stock,USD,2020-02-12,2021-03-10
NS,NYSE,Stock,USD,2001-04-10,2021-03-10
NS-P-A,NYSE,Stock,USD,2016-11-30,2021-03-10
NS-P-B,NYSE,Stock,USD,2017-04-26,2021-03-10
NS-P-C,NYSE,Stock,USD,2017-11-28,2021-03-10
NSA,NYSE,Stock,USD,2015-04-23,2021-03-10
NSA-P-A,NYSE,Stock,USD,2018-10-22,2021-03-10
NSAT,NYSE,Stock,USD,1995-08-18,2017-07-20
NSC,NYSE,Stock,USD,1982-06-02,2021-03-10
NSCO,NYSE,Stock,USD,2017-10-06,2021-03-10
NSCO-WS,NYSE,Stock,USD,2019-08-01,2021-03-10
NSEC,NASDAQ,Stock,USD,1990-03-30,2021-03-10
NSH,NYSE,Stock,USD,2006-07-14,2018-07-23
NSH,NYSE,Stock,USD,2020-11-03,2021-03-10
NSH-U,NYSE,Stock,USD,2020-09-10,2021-03-10
NSH-WS,NYSE,Stock,USD,2020-11-03,2021-03-10
NSIT,NASDAQ,Stock,USD,1995-01-25,2021-03-10
NSL,NYSE,ETF,USD,1999-10-27,2021-03-10
NSM,NYSE,Stock,USD,2012-03-08,2018-07-31
NSP,NYSE,Stock,USD,1997-01-29,2021-03-10
NSPH,NASDAQ,Stock,USD,2007-11-01,2016-07-01
NSPR,NYSE MKT,Stock,USD,2011-04-12,2021-03-10
NSPR-WS,NYSE MKT,Stock,USD,2016-08-01,2021-03-10
NSPR-WS-B,NYSE MKT,Stock,USD,2017-04-10,2021-03-10
NSR,NYSE,Stock,USD,2005-06-29,2017-08-17
NSS,NYSE,Stock,USD,2013-01-29,2021-03-10
NSSC,NASDAQ,Stock,USD,1990-03-26,2021-03-10
NSTB,NYSE,Stock,USD,2021-02-11,2021-03-10
NSTB-U,NYSE,Stock,USD,2021-01-26,2021-03-10
NSTB-WS,NYSE,Stock,USD,2021-02-11,2021-03-10
NSTC-U,NYSE,Stock,USD,2021-03-02,2021-03-10
NSTD-U,NYSE,Stock,USD,2021-03-02,2021-03-10
NSTG,NASDAQ,Stock,USD,2013-06-26,2021-03-10
NSYS,NASDAQ,Stock,USD,1993-06-24,2021-03-10
NTAP,NASDAQ,Stock,USD,1995-11-21,2021-03-10
NTB,NYSE,Stock,USD,2016-09-16,2021-03-10
NTC,NYSE,ETF,USD,1994-10-27,2019-11-15
NTCO,NYSE,Stock,USD,2020-01-06,2021-03-10
NTCT,NASDAQ,Stock,USD,1999-08-12,2021-03-10
NTEC,NASDAQ,Stock,USD,2015-08-04,2021-03-10
NTES,NASDAQ,Stock,USD,2000-06-30,2021-03-10
NTEST,NYSE,Stock,USD,2016-09-19,2021-03-10
NTEST-A,NYSE,Stock,USD,2016-09-19,2019-08-07
NTEST-B,NYSE,Stock,USD,2016-09-21,2019-08-07
NTEST-C,NYSE,Stock,USD,2016-09-27,2019-08-07
NTEST-D,NYSE,Stock,USD,2019-02-11,2019-08-07
NTEST-E,NYSE,Stock,USD,2019-07-25,2019-08-07
NTEST-F,NYSE,Stock,USD,2019-07-25,2019-08-07
NTEST-G,NYSE,Stock,USD,2019-07-17,2021-03-10
NTEST-H,NYSE,Stock,USD,2019-07-12,2021-03-10
NTEST-I,NYSE,Stock,USD,2019-07-12,2021-03-10
NTEST-J,NYSE,Stock,USD,2019-07-12,2021-03-10
NTEST-K,NYSE,Stock,USD,2019-07-12,2021-03-10
NTEST-L,NYSE,Stock,USD,2019-07-17,2021-03-10
NTEST-M,NYSE,Stock,USD,2019-07-15,2021-03-10
NTEST-N,NYSE,Stock,USD,2019-07-16,2021-03-10
NTEST-O,NYSE,Stock,USD,2019-07-17,2021-03-10
NTEST-P,NYSE,Stock,USD,2019-06-24,2021-03-10
NTEST-Q,NYSE,Stock,USD,2019-07-17,2021-03-10
NTEST-R,NYSE,Stock,USD,2019-07-03,2019-08-30
NTEST-S,NYSE,Stock,USD,2019-07-03,2019-08-07
NTEST-T,NYSE,Stock,USD,2019-07-03,2019-08-07
NTEST-U,NYSE,Stock,USD,2019-07-05,2019-08-07
NTEST-V,NYSE,Stock,USD,2019-07-08,2019-07-23
NTEST-W,NYSE,Stock,USD,2019-07-03,2019-08-07
NTEST-WD,NYSE,Stock,USD,2019-06-24,2019-08-07
NTEST-WS,NYSE,Stock,USD,2019-07-05,2019-08-07
NTEST-X,NYSE,Stock,USD,2019-06-28,2019-08-01
NTEST-Y,NYSE,Stock,USD,2019-07-30,2021-03-10
NTEST-Z,NYSE,Stock,USD,2019-07-30,2021-03-10
NTG,NYSE,ETF,USD,2010-07-29,2021-03-10
NTGN,NASDAQ,Stock,USD,2018-06-27,2020-05-06
NTGR,NASDAQ,Stock,USD,2003-07-31,2021-03-10
NTI,NYSE,Stock,USD,2012-07-25,2016-07-01
NTIC,NASDAQ,Stock,USD,1993-09-13,2021-03-10
NTIP,NYSE MKT,Stock,USD,2013-10-25,2021-03-10
NTK,NASDAQ,Stock,USD,2016-01-04,2016-09-01
NTL,NYSE,Stock,USD,1997-06-17,2017-12-15
NTLA,NASDAQ,Stock,USD,2016-05-06,2021-03-10
NTLS,NASDAQ,Stock,USD,2006-02-09,2016-05-09
NTN,NYSE MKT,Stock,USD,1992-10-19,2021-03-10
NTNX,NASDAQ,Stock,USD,2016-09-30,2021-03-10
NTP,NYSE,Stock,USD,1992-02-26,2021-03-10
NTR,NYSE,Stock,USD,2018-01-02,2021-03-10
NTRA,NASDAQ,Stock,USD,2015-07-02,2021-03-10
NTRI,NASDAQ,Stock,USD,2000-03-30,2019-03-08
NTRP,NASDAQ,Stock,USD,2013-10-02,2020-12-02
NTRS,NASDAQ,Stock,USD,1990-03-26,2021-03-10
NTRSO,NASDAQ,Stock,USD,2019-10-30,2021-03-10
NTRSP,NASDAQ,Stock,USD,2014-07-31,2019-12-31
NTST,NYSE,Stock,USD,2020-08-13,2021-03-10
NTSX,NYSE ARCA,ETF,USD,2018-08-02,2021-03-10
NTUS,NASDAQ,Stock,USD,2001-07-31,2021-03-10
NTWK,NASDAQ,Stock,USD,1998-09-25,2021-03-10
NTX,NYSE,ETF,USD,1991-10-18,2020-02-14
NTY,NYSE,Stock,USD,2006-12-28,2010-09-30
NTZ,NYSE,Stock,USD,1993-05-13,2021-03-10
NU,NYSE,Stock,USD,1984-08-29,2015-02-18
NUAG,NYSE ARCA,ETF,USD,2016-09-15,2021-03-10
NUAN,NASDAQ,Stock,USD,1995-12-11,2021-03-10
NUANV,NASDAQ,Stock,USD,2019-09-24,2019-10-01
NUBD,NYSE ARCA,ETF,USD,2017-10-02,2021-03-10
NUE,NYSE,Stock,USD,1983-09-01,2021-03-10
NUGT,NYSE ARCA,ETF,USD,2010-12-08,2021-03-10
NUHY,NYSE ARCA,ETF,USD,2019-09-26,2021-03-10
NUM,NYSE,ETF,USD,1991-10-17,2021-02-05
NUO,NYSE,ETF,USD,1991-10-17,2021-03-10
NUOTQ,NYSE,Stock,USD,2016-01-04,2016-05-11
NURO,NASDAQ,Stock,USD,2001-01-02,2021-03-10
NUROW,NASDAQ,Stock,USD,2015-05-27,2020-05-27
NUS,NYSE,Stock,USD,1996-11-22,2021-03-10
NUSA,NYSE ARCA,ETF,USD,2017-04-03,2021-03-10
NUSI,NYSE ARCA,ETF,USD,2019-12-20,2021-03-10
NUTR,NASDAQ,Stock,USD,1998-02-20,2017-08-24
NUV,NYSE,ETF,USD,1987-06-17,2021-03-10
NUVA,NASDAQ,Stock,USD,2004-05-13,2021-03-10
NUVB,NYSE,Stock,USD,2020-08-24,2021-03-10
NUVB-WS,NYSE,Stock,USD,2020-08-21,2021-03-10
NUVB-WS,NYSE,Stock,USD,2021-02-11,2021-02-11
NUW,NYSE,ETF,USD,2009-02-25,2021-03-10
NUZE,NASDAQ,Stock,USD,2017-10-13,2021-03-10
NVAX,NASDAQ,Stock,USD,1995-12-13,2021-03-10
NVCN,NASDAQ,Stock,USD,2007-02-05,2021-03-10
NVCR,NASDAQ,Stock,USD,2015-10-02,2021-03-10
NVDA,NASDAQ,Stock,USD,1999-01-22,2021-03-10
NVDQ,NASDAQ,Stock,USD,2008-06-25,2017-09-11
NVEC,NASDAQ,Stock,USD,1996-09-11,2021-03-10
NVEE,NASDAQ,Stock,USD,2013-09-30,2021-03-10
NVET,NASDAQ,Stock,USD,2015-02-05,2017-08-10
NVFY,NASDAQ,Stock,USD,2011-10-17,2021-03-10
NVG,NYSE,ETF,USD,2002-09-12,2021-03-10
NVGN,NASDAQ,Stock,USD,1999-01-06,2017-11-22
NVGS,NYSE,Stock,USD,2007-01-09,2021-03-10
NVIV,NASDAQ,Stock,USD,2010-10-29,2021-03-10
NVLNF,NASDAQ,Stock,USD,1990-03-26,2020-01-16
NVLS,NASDAQ,Stock,USD,2006-12-28,2017-07-24
NVMI,NASDAQ,Stock,USD,2000-04-11,2021-03-10
NVO,NYSE,Stock,USD,1982-01-04,2021-03-10
NVOS,NASDAQ,Stock,USD,2017-09-22,2021-03-10
NVQ,NYSE ARCA,ETF,USD,2020-12-03,2021-03-10
NVR,NYSE,Stock,USD,1985-07-22,2021-03-10
NVRO,NYSE,Stock,USD,2014-11-06,2021-03-10
NVS,NYSE,Stock,USD,1996-11-07,2021-03-10
NVSAU,NASDAQ,Stock,USD,2021-02-17,2021-03-10
NVSL,NASDAQ,Stock,USD,2016-01-04,2016-01-19
NVST,NYSE,Stock,USD,2019-09-18,2021-03-10
NVT,NYSE,Stock,USD,2018-05-01,2021-03-10
NVTA,NYSE,Stock,USD,2015-02-12,2021-03-10
NVX,NYSE MKT,ETF,USD,2002-09-11,2016-11-14
NW-P-C,NYSE,Stock,USD,2014-09-22,2017-10-13
NWBI,NASDAQ,Stock,USD,1994-11-08,2021-03-10
NWE,NASDAQ,Stock,USD,2007-12-28,2021-03-10
NWFL,NASDAQ,Stock,USD,1998-03-04,2021-03-10
NWG,NYSE,Stock,USD,2007-10-18,2021-03-10
NWHM,NYSE,Stock,USD,2014-01-31,2021-03-10
NWK,NASDAQ,Stock,USD,1990-01-02,2012-09-11
NWL,NASDAQ,Stock,USD,1984-07-19,2021-03-10
NWLI,NASDAQ,Stock,USD,1990-03-26,2021-03-10
NWN,NYSE,Stock,USD,1990-03-26,2021-03-10
NWPX,NASDAQ,Stock,USD,1995-11-30,2021-03-10
NWS,NASDAQ,Stock,USD,2013-06-19,2021-03-10
NWSA,NASDAQ,Stock,USD,2013-06-19,2021-03-10
NX,NYSE,Stock,USD,1987-12-30,2021-03-10
NXC,NYSE,ETF,USD,1992-06-19,2021-03-10
NXE,NYSE MKT,Stock,USD,2016-01-04,2021-03-10
NXEO,NASDAQ,Stock,USD,2014-09-24,2019-02-28
NXEOU,NASDAQ,Stock,USD,2014-06-06,2019-02-28
NXGN,NASDAQ,Stock,USD,2001-01-02,2021-03-10
NXHAX,NASDAQ,Mutual Fund,USD,2019-07-11,2020-04-23
NXHCX,NASDAQ,Mutual Fund,USD,2019-07-11,2020-04-23
NXJ,NYSE,ETF,USD,2002-09-12,2021-03-10
NXN,NYSE,ETF,USD,1992-06-19,2021-03-10
NXP,NYSE,ETF,USD,1992-03-19,2021-03-10
NXPI,NASDAQ,Stock,USD,2010-08-06,2021-03-10
NXQ,NYSE,ETF,USD,1992-05-21,2021-03-10
NXR,NYSE,ETF,USD,1994-10-27,2021-03-10
NXRT,NYSE,Stock,USD,2015-03-19,2021-03-10
NXST,NASDAQ,Stock,USD,2003-11-25,2021-03-10
NXTC,NASDAQ,Stock,USD,2019-05-09,2021-03-10
NXTD,NASDAQ,Stock,USD,2013-08-19,2021-03-10
NXTDW,NASDAQ,Stock,USD,2014-09-24,2019-09-11
NXTG,NASDAQ,ETF,USD,2011-02-18,2021-03-10
NXTM,NASDAQ,Stock,USD,2005-10-27,2019-02-21
NXU-U,NYSE,Stock,USD,2021-02-04,2021-03-10
NXZ,NYSE MKT,ETF,USD,2002-09-11,2016-04-18
NYC,NYSE,Stock,USD,2020-08-18,2021-03-10
NYCB,NYSE,Stock,USD,1993-11-23,2021-03-10
